,country,name,releaseDate,issue,produce,theaterCount,tickets,ticketChangeRate,amounts,totalTickets,totalAmounts,week,week_amount
139,韓國,說唱藝人：希望之聲,2020-12-18T00:00:00,原創娛樂股份有限公司,"KT Hitel CO., LTD.",1,5,-0.6153846153846154,1130.0,512,116844.0,0111-0117,36037880.0
140,日本,新解釋．三國志,2020-12-11T00:00:00,車庫娛樂股份有限公司,RELAY MOTION KFT.,7,88,-0.7755102040816326,21335.0,33236,8001446.0,0111-0117,36037880.0
141,德國,破處那件小事,2021-01-08T00:00:00,鴻聯國際開發股份有限公司,UFA Fiction GmbH,14,786,0.005115089514066497,168594.0,1568,339990.0,0111-0117,36037880.0
142,日本,妄想代理人：前篇,2020-12-31T00:00:00,光年映畫有限公司,TOHOKUSHINSHA FILM CORPORATION,22,1025,-0.5185533114138093,252047.0,5419,1314771.0,0111-0117,36037880.0
143,日本,妄想代理人：後篇,2021-01-08T00:00:00,光年映畫有限公司,TOHOKUSHINSHA FILM CORPORATION,28,1474,-0.0027063599458728013,344501.0,2777,649471.0,0111-0117,36037880.0
144,日本,聖誕殺戮日,2021-01-08T00:00:00,可樂藝術文創股份有限公司,"Toei Company, LTD",36,918,-0.41640178003814365,205379.0,2491,561581.0,0111-0117,36037880.0
145,英國,來者弒客,2020-12-24T00:00:00,車庫娛樂股份有限公司,VERSATILE,1,2,-0.9807692307692307,300.0,3803,865273.0,0111-0117,36037880.0
146,英國,舊愛靈靈妻,2021-01-08T00:00:00,采昌國際多媒體股份有限公司,Protagonist Pictures Limited,49,1592,-0.2574626865671642,359515.0,3736,850174.0,0111-0117,36037880.0
147,香港,拆彈專家2,2020-12-31T00:00:00,華映娛樂股份有限公司,寰宇娛樂有限公司##阿里巴巴影業(北京)有限公司##廣州市英明文化傳播有限公司##寰宇縱橫世紀電影發行（北京）有限公司##映藝娛樂有限公司##尚乘數字媒體有限公司##寰宇影片發行有限公司,94,67799,-0.3031246787953541,16149918.0,283140,67051321.0,0111-0117,36037880.0
148,英國,愛是您·愛是我,2020-12-24T00:00:00,東昊影業有限公司,Studiocanal S.A.S,5,72,-0.7735849056603774,16260.0,3060,724911.0,0111-0117,36037880.0
149,日本,廢青四重奏,2020-12-31T00:00:00,車庫娛樂股份有限公司,"SHOCHIKU CO., LTD.",1,0,-1.0,0.0,41,8795.0,0111-0117,36037880.0
150,澳洲,媽呀！我餓了,2021-01-08T00:00:00,輝洪開發股份有限公司,GALLOPING ENTERTAINMENT ,1,1,-0.8333333333333334,210.0,7,1360.0,0111-0117,36037880.0
151,日本,少女墮落日記,2021-01-08T00:00:00,英屬維京群島商映畫聯合有限公司台灣分公司,CREI INC.,3,84,0.18309859154929578,17355.0,155,32900.0,0111-0117,36037880.0
152,日本,惡靈春夢,2020-12-31T00:00:00,英屬維京群島商映畫聯合有限公司台灣分公司,"KING RECORD CO.,LTD.",1,3,-0.8333333333333334,660.0,76,16660.0,0111-0117,36037880.0
153,加拿大,哈柏太空之旅 3D,2019-02-04T00:00:00,國際電影事業有限公司,IMAX Corporation,1,5,1.0,690.0,700,103550.0,0118-0124,35388429.0
154,加拿大,深海獵奇 3D,2019-02-03T00:00:00,國際電影事業有限公司,IMAX Corporation,1,4,-0.9703703703703703,600.0,1445,177059.0,0118-0124,35388429.0
155,韓國,密陽,2019-02-28T00:00:00,華聯國際影音股份有限公司,CJ E&M CORPORATION,1,6,5.0,1288.0,1272,268706.0,0118-0124,35388429.0
156,日本,用甜酒漱口,2020-12-04T00:00:00,天馬行空數位有限公司,"MCIP Holdings Co., Ltd.",1,42,0.6153846153846154,6440.0,1089,231706.0,0118-0124,35388429.0
157,日本,看不見的目擊者,2020-10-16T00:00:00,華映娛樂股份有限公司,"MOONWATCHER Co., Ltd",3,124,0.01639344262295082,12500.0,16290,3658684.0,0118-0124,35388429.0
158,日本,角落小夥伴電影版：魔法繪本裡的新朋友(日語版),2020-07-03T00:00:00,威視股份有限公司,"ASMIK ACE, INC.",4,382,-0.18723404255319148,20605.0,345347,80311731.0,0118-0124,35388429.0
159,英國,俘虜,2020-12-15T00:00:00,香港商甲上娛樂有限公司台灣分公司,HANWAY FILMS LIMITED,18,2376,-0.4013605442176871,544518.0,9613,2247529.0,0118-0124,35388429.0
160,德國,北海小英雄,2020-07-31T00:00:00,華映娛樂股份有限公司,Studio 100 film,1,42,1.0,8400.0,49690,10717339.0,0118-0124,35388429.0
161,法國,寂寞調香師,2020-09-18T00:00:00,佳映娛樂國際股份有限公司,PYRAMIDE INTERNATIONAL,1,24,1.0,3840.0,1648,307185.0,0118-0124,35388429.0
162,韓國,無價之保,2020-10-08T00:00:00,英屬維京群島商高捷全球開發有限公司 台灣分公司,"CJ ENM CO., LTD",1,17,-0.8930817610062893,2380.0,31607,7146632.0,0118-0124,35388429.0
163,日本,紫羅蘭永恆花園電影版,2020-09-30T00:00:00,采昌國際多媒體股份有限公司,"ABC Animation,INC.",1,8,-0.7241379310344828,1880.0,108889,27101628.0,0118-0124,35388429.0
164,日本,鬼滅之刃劇場版 無限列車篇,2020-10-30T00:00:00,木棉花國際股份有限公司,Aniplex Inc.,75,14930,-0.1870848306653599,4625536.0,2543067,616449100.0,0118-0124,35388429.0
165,伊朗,緝毒風暴,2020-11-27T00:00:00,捷傑有限公司,Iranian Independents,3,216,1.5714285714285714,23400.0,2550,546370.0,0118-0124,35388429.0
166,法國,85年的夏天,2020-12-18T00:00:00,好威映象有限公司,Playtime,1,23,-0.7125,5420.0,2706,604562.0,0118-0124,35388429.0
167,義大利,謎宮,2021-01-08T00:00:00,車庫娛樂股份有限公司,TF1 DROITS AUDIOVISUELS,8,31,-0.9609571788413098,6975.0,1829,424419.0,0118-0124,35388429.0
168,日本,名偵探柯南：紅之校外旅行 鮮紅篇&戀紅篇,2020-11-20T00:00:00,曼迪傳播有限公司,YOMIURI TELECASTING CORPORATION,4,14,-0.9204545454545454,3490.0,103400,24654268.0,0118-0124,35388429.0
169,紐西蘭,弒膽遊戲,2020-11-13T00:00:00,天馬行空數位有限公司,Evrit Consulting Kft.,1,16,-0.6595744680851063,2240.0,5062,1147154.0,0118-0124,35388429.0
170,西班牙,宅在瘟疫蔓延時,2020-11-13T00:00:00,天馬行空數位有限公司,LATIDO CONSORCIO DE EXPORTATION DEL CINE ESPANOL SL,1,26,1.0,4160.0,275,56266.0,0118-0124,35388429.0
171,法國,Miss,2020-11-23T00:00:00,原創娛樂股份有限公司,Other Angle Pictures,1,16,-0.627906976744186,2400.0,643,141030.0,0118-0124,35388429.0
172,韓國,盜墓同盟,2020-11-20T00:00:00,英屬維京群島商高捷全球開發有限公司 台灣分公司,"CJ ENM CO., LTD",4,559,1.0,35995.0,29119,6711628.0,0118-0124,35388429.0
173,日本,消失的星期三,2020-11-20T00:00:00,海樂影業股份有限公司,NIKKATSU CORPORATION,3,160,0.5094339622641509,19140.0,1955,415945.0,0118-0124,35388429.0
174,德國,水漾的女人,2020-12-31T00:00:00,海鵬影業有限公司,THE MATCH FACTORY,2,26,-0.8712871287128713,5725.0,1728,349064.0,0118-0124,35388429.0
175,日本,尋找小魔女Doremi,2020-11-27T00:00:00,薩摩亞商雄讚股份有限公司台灣分公司,"TOEI ANIMATION CO., LTD.",3,15,-0.9019607843137255,3740.0,59329,14032049.0,0118-0124,35388429.0
176,日本,午夜天鵝,2020-12-31T00:00:00,天馬行空數位有限公司,"KINOSHITA GROUP CO.,LTD.",4,156,-0.6829268292682927,35530.0,3342,751052.0,0118-0124,35388429.0
177,香港,熱血合唱團,2020-12-04T00:00:00,台北双喜電影發行股份有限公司,博納影視娛樂有限公司 	 ##博納影業集團股份有限公司##上海博納文化傳媒有限公司##双喜電影發行(北京)有限公司##夢造者娛樂有限公司,4,136,-0.5374149659863946,13205.0,3693,790740.0,0118-0124,35388429.0
178,日本,順其自然的日子,2020-12-18T00:00:00,可樂藝術文創股份有限公司,PONY CANYON INC.,2,9,-0.8392857142857143,2255.0,1415,339682.0,0118-0124,35388429.0
179,日本,信用詐欺師JP:公主篇,2020-12-11T00:00:00,海樂影業股份有限公司,PONY CANYON INC.,1,4,-0.963963963963964,780.0,23158,5504773.0,0118-0124,35388429.0
180,德國,破處那件小事,2021-01-08T00:00:00,鴻聯國際開發股份有限公司,UFA Fiction GmbH,12,252,-0.6793893129770993,55155.0,1820,395145.0,0118-0124,35388429.0
181,日本,妄想代理人：前篇,2020-12-31T00:00:00,光年映畫有限公司,TOHOKUSHINSHA FILM CORPORATION,16,519,-0.49365853658536585,122030.0,5938,1436801.0,0118-0124,35388429.0
182,日本,妄想代理人：後篇,2021-01-08T00:00:00,光年映畫有限公司,TOHOKUSHINSHA FILM CORPORATION,20,695,-0.5284938941655359,160627.0,3472,810098.0,0118-0124,35388429.0
183,日本,聖誕殺戮日,2021-01-08T00:00:00,可樂藝術文創股份有限公司,"Toei Company, LTD",19,76,-0.9172113289760349,17175.0,2567,578756.0,0118-0124,35388429.0
184,香港,好好拍電影,2021-01-15T00:00:00,傳影互動股份有限公司,A.M. ASSOCIATES LIMITED,12,694,0.508695652173913,149810.0,1154,250375.0,0118-0124,35388429.0
185,德國,偷畫男孩,2021-01-15T00:00:00,海鵬影業有限公司,ARRI Media GmbH,15,1359,0.2844990548204159,285014.0,2417,511387.0,0118-0124,35388429.0
186,英國,舊愛靈靈妻,2021-01-08T00:00:00,采昌國際多媒體股份有限公司,Protagonist Pictures Limited,26,154,-0.9032663316582915,34480.0,3890,884654.0,0118-0124,35388429.0
187,日本,哲人王：李登輝對話篇,2021-01-15T00:00:00,佳映娛樂國際股份有限公司,REICIEL STUDIO INC.,3,59,-0.2236842105263158,13160.0,135,28775.0,0118-0124,35388429.0
188,香港,拆彈專家2,2020-12-31T00:00:00,華映娛樂股份有限公司,寰宇娛樂有限公司##阿里巴巴影業(北京)有限公司##廣州市英明文化傳播有限公司##寰宇縱橫世紀電影發行（北京）有限公司##映藝娛樂有限公司##尚乘數字媒體有限公司##寰宇影片發行有限公司,94,44517,-0.3433973952418177,10557602.0,327657,77608923.0,0118-0124,35388429.0
189,日本,少女墮落日記,2021-01-08T00:00:00,英屬維京群島商映畫聯合有限公司台灣分公司,CREI INC.,1,12,-0.8571428571428571,2450.0,167,35350.0,0118-0124,35388429.0
190,日本,死亡醫生的遺產-BLACK FILE-,2021-01-15T00:00:00,英屬維京群島商高捷全球開發有限公司 台灣分公司,Nippon Television Network Corporation,44,3947,-0.18902814875693447,923397.0,8814,2065452.0,0118-0124,35388429.0
191,日本,一步一步的愛,2021-01-15T00:00:00,原創娛樂股份有限公司,AVEX PICTURES INC.,16,165,-0.6206896551724138,36805.0,600,137239.0,0118-0124,35388429.0
192,日本,妻子的祕蜜,2021-01-15T00:00:00,英屬維京群島商映畫聯合有限公司台灣分公司,RELAY MOTION KFT.,3,7,-0.6666666666666666,1550.0,28,5475.0,0118-0124,35388429.0
193,德國,靈冤而厲,2021-01-15T00:00:00,天馬行空數位有限公司,Media Luna New Films UG (haftungsbeschränkt),14,337,0.015060240963855422,81475.0,669,165130.0,0118-0124,35388429.0
194,大陸,我在時間盡頭等你,2021-01-15T00:00:00,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"阿里巴巴影業（北京）有限公司,宸銘影業（上海）有限公司,安樂影片有限公司,萬誘引力甲有限公司,安樂（北京）電影發行有限公司,北京中聯華盟文化傳媒投資有限公司,北京劇角映畫文化傳媒股份有限公司,深圳市東方富海投資管理股份有限公司,貴州黔霖水西影視文化傳媒有限公司,大河影業揚州有限公司",11,603,0.09239130434782608,136737.0,1155,265927.0,0118-0124,35388429.0
195,英國,李希特舒眠曲,2021-01-15T00:00:00,造次文化有限公司,Dogwoof Ltd（''Licensor''）,10,1594,2.7069767441860466,371255.0,2024,470301.0,0118-0124,35388429.0
196,義大利,最美麗的歲月,2021-01-15T00:00:00,車庫娛樂股份有限公司,ELLE DRIVER,16,148,-0.1956521739130435,29305.0,332,67330.0,0118-0124,35388429.0
197,法國,蠢蛋告別式,2021-01-15T00:00:00,捷傑有限公司,Gaumont S.A.,14,438,-0.31240188383045525,94842.0,1075,235525.0,0118-0124,35388429.0
198,英國,倫敦生活（英國國家劇院現場）,2021-01-15T00:00:00,威秀影城股份有限公司,THE ROYAL NATIONAL THEATRE,5,162,0.6701030927835051,110480.0,259,176040.0,0118-0124,35388429.0
199,英國,議事錄（英國國家劇院現場）,2021-01-16T00:00:00,威秀影城股份有限公司,	 THE ROYAL NATIONAL THEATRE,5,51,0.02,32040.0,101,63800.0,0118-0124,35388429.0
200,日本,凶宅怪談,2021-01-15T00:00:00,海樂影業股份有限公司,"Shochiku Co.,Ltd.",46,5003,0.024155578300921188,1166462.0,9888,2307023.0,0118-0124,35388429.0
201,英國,法蘭克,2012-10-12T00:00:00,聯影企業股份有限公司,PROTAGONIST PICTURES LIMITED,6,346,1.0,72745.0,346,72745.0,0118-0124,35388429.0
202,加拿大,哈柏太空之旅 3D,2019-02-04T00:00:00,國際電影事業有限公司,IMAX Corporation,1,1,-0.8,150.0,701,103700.0,0125-0131,23850551.0
203,加拿大,深海獵奇 3D,2019-02-03T00:00:00,國際電影事業有限公司,IMAX Corporation,1,0,-1.0,0.0,1445,177059.0,0125-0131,23850551.0
204,韓國,密陽,2019-02-28T00:00:00,華聯國際影音股份有限公司,CJ E&M CORPORATION,1,7,0.16666666666666666,1560.0,1279,270266.0,0125-0131,23850551.0
205,日本,用甜酒漱口,2020-12-04T00:00:00,天馬行空數位有限公司,"MCIP Holdings Co., Ltd.",1,10,-0.7619047619047619,1500.0,1099,233206.0,0125-0131,23850551.0
206,韓國,愛慾每一天,2021-01-22T00:00:00,英屬維京群島商映畫聯合有限公司台灣分公司,STUDIO BONANZA INC.,3,27,-0.38636363636363635,5400.0,71,14270.0,0125-0131,23850551.0
207,日本,看不見的目擊者,2020-10-16T00:00:00,華映娛樂股份有限公司,"MOONWATCHER Co., Ltd",2,64,-0.4838709677419355,6160.0,16354,3664844.0,0125-0131,23850551.0
208,日本,角落小夥伴電影版：魔法繪本裡的新朋友(日語版),2020-07-03T00:00:00,威視股份有限公司,"ASMIK ACE, INC.",3,365,-0.04450261780104712,23510.0,345712,80335241.0,0125-0131,23850551.0
209,英國,俘虜,2020-12-15T00:00:00,香港商甲上娛樂有限公司台灣分公司,HANWAY FILMS LIMITED,14,1085,-0.5433501683501684,251165.0,10698,2498694.0,0125-0131,23850551.0
210,法國,寂寞調香師,2020-09-18T00:00:00,佳映娛樂國際股份有限公司,PYRAMIDE INTERNATIONAL,1,41,0.7083333333333334,6060.0,1689,313245.0,0125-0131,23850551.0
211,日本,我的虎斑貓爸爸,2021-01-22T00:00:00,華藝娛樂股份有限公司,Hakuhodo DY music & pictures Inc.,15,113,-0.15037593984962405,24860.0,246,52933.0,0125-0131,23850551.0
212,日本,鬼滅之刃劇場版 無限列車篇,2020-10-30T00:00:00,木棉花國際股份有限公司,Aniplex Inc.,67,11152,-0.25304755525787004,3471046.0,2554219,619920146.0,0125-0131,23850551.0
213,伊朗,緝毒風暴,2020-11-27T00:00:00,捷傑有限公司,Iranian Independents,3,180,-0.16666666666666666,18640.0,2730,565010.0,0125-0131,23850551.0
214,義大利,謎宮,2021-01-08T00:00:00,車庫娛樂股份有限公司,TF1 DROITS AUDIOVISUELS,1,1,-0.967741935483871,300.0,1830,424719.0,0125-0131,23850551.0
215,西班牙,宅在瘟疫蔓延時,2020-11-13T00:00:00,天馬行空數位有限公司,LATIDO CONSORCIO DE EXPORTATION DEL CINE ESPANOL SL,1,43,0.6538461538461539,6590.0,318,62856.0,0125-0131,23850551.0
216,韓國,盜墓同盟,2020-11-20T00:00:00,英屬維京群島商高捷全球開發有限公司 台灣分公司,"CJ ENM CO., LTD",5,635,0.13595706618962433,44150.0,29754,6755778.0,0125-0131,23850551.0
217,日本,消失的星期三,2020-11-20T00:00:00,海樂影業股份有限公司,NIKKATSU CORPORATION,3,111,-0.30625,13140.0,2066,429085.0,0125-0131,23850551.0
218,日本,午夜天鵝,2020-12-31T00:00:00,天馬行空數位有限公司,"KINOSHITA GROUP CO.,LTD.",1,78,-0.5,18400.0,3420,769452.0,0125-0131,23850551.0
219,香港,熱血合唱團,2020-12-04T00:00:00,台北双喜電影發行股份有限公司,博納影視娛樂有限公司 	 ##博納影業集團股份有限公司##上海博納文化傳媒有限公司##双喜電影發行(北京)有限公司##夢造者娛樂有限公司,2,34,-0.75,3050.0,3727,793790.0,0125-0131,23850551.0
220,日本,想見你的愛,2021-01-22T00:00:00,威視股份有限公司,GAGA CORPORATION,40,6399,0.23247303543913714,1523768.0,11591,2778653.0,0125-0131,23850551.0
221,日本,信用詐欺師JP:公主篇,2020-12-11T00:00:00,海樂影業股份有限公司,PONY CANYON INC.,1,0,-1.0,0.0,23158,5504773.0,0125-0131,23850551.0
222,韓國,說唱藝人：希望之聲,2020-12-18T00:00:00,原創娛樂股份有限公司,"KT Hitel CO., LTD.",1,20,1.0,3200.0,532,120044.0,0125-0131,23850551.0
223,德國,破處那件小事,2021-01-08T00:00:00,鴻聯國際開發股份有限公司,UFA Fiction GmbH,4,50,-0.8015873015873016,11070.0,1870,406215.0,0125-0131,23850551.0
224,西班牙,她們玩到掛,2021-01-22T00:00:00,天馬行空數位有限公司,LATIDO CONSORCIO DE EXPORTACION DEL CINE ESPANOL SL,8,293,-0.03934426229508197,62140.0,598,126105.0,0125-0131,23850551.0
225,日本,妄想代理人：前篇,2020-12-31T00:00:00,光年映畫有限公司,TOHOKUSHINSHA FILM CORPORATION,8,138,-0.7341040462427746,33395.0,6076,1470196.0,0125-0131,23850551.0
226,日本,妄想代理人：後篇,2021-01-08T00:00:00,光年映畫有限公司,TOHOKUSHINSHA FILM CORPORATION,9,238,-0.6575539568345323,57110.0,3710,867208.0,0125-0131,23850551.0
227,香港,好好拍電影,2021-01-15T00:00:00,傳影互動股份有限公司,A.M. ASSOCIATES LIMITED,8,335,-0.5172910662824207,74055.0,1489,324430.0,0125-0131,23850551.0
228,德國,偷畫男孩,2021-01-15T00:00:00,海鵬影業有限公司,ARRI Media GmbH,13,493,-0.637233259749816,106105.0,2910,617492.0,0125-0131,23850551.0
229,英國,舊愛靈靈妻,2021-01-08T00:00:00,采昌國際多媒體股份有限公司,Protagonist Pictures Limited,2,10,-0.935064935064935,2265.0,3900,886919.0,0125-0131,23850551.0
230,日本,哲人王：李登輝對話篇,2021-01-15T00:00:00,佳映娛樂國際股份有限公司,REICIEL STUDIO INC.,2,61,0.03389830508474576,12245.0,196,41020.0,0125-0131,23850551.0
231,香港,拆彈專家2,2020-12-31T00:00:00,華映娛樂股份有限公司,寰宇娛樂有限公司##阿里巴巴影業(北京)有限公司##廣州市英明文化傳播有限公司##寰宇縱橫世紀電影發行（北京）有限公司##映藝娛樂有限公司##尚乘數字媒體有限公司##寰宇影片發行有限公司,95,24876,-0.44120223734753017,5885628.0,352533,83494551.0,0125-0131,23850551.0
232,愛爾蘭,通靈駕訓班,2021-01-22T00:00:00,海鵬影業有限公司,"Epic Pictures Group, Inc.",34,1474,-0.2479591836734694,328872.0,3189,726008.0,0125-0131,23850551.0
233,日本,死亡醫生的遺產-BLACK FILE-,2021-01-15T00:00:00,英屬維京群島商高捷全球開發有限公司 台灣分公司,Nippon Television Network Corporation,38,1128,-0.7142133265771472,265896.0,9942,2331348.0,0125-0131,23850551.0
234,日本,一步一步的愛,2021-01-15T00:00:00,原創娛樂股份有限公司,AVEX PICTURES INC.,5,13,-0.9212121212121213,2925.0,613,140164.0,0125-0131,23850551.0
235,日本,喬瑟與虎與魚群動畫版,2021-01-20T00:00:00,采昌國際多媒體股份有限公司,KODOKAWA CORPORATION,53,22011,-0.0877025738798856,5313794.0,46138,11145610.0,0125-0131,23850551.0
236,德國,靈冤而厲,2021-01-15T00:00:00,天馬行空數位有限公司,Media Luna New Films UG (haftungsbeschränkt),4,109,-0.6765578635014837,23155.0,778,188285.0,0125-0131,23850551.0
237,日本,劇場版 超人力霸王大河－新世代終結黑暗,2021-01-22T00:00:00,木棉花國際股份有限公司,"Tsuburaya Productions Co.,Ltd.",36,2039,-0.278995756718529,468054.0,4867,1122677.0,0125-0131,23850551.0
238,大陸,我在時間盡頭等你,2021-01-15T00:00:00,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"阿里巴巴影業（北京）有限公司,宸銘影業（上海）有限公司,安樂影片有限公司,萬誘引力甲有限公司,安樂（北京）電影發行有限公司,北京中聯華盟文化傳媒投資有限公司,北京劇角映畫文化傳媒股份有限公司,深圳市東方富海投資管理股份有限公司,貴州黔霖水西影視文化傳媒有限公司,大河影業揚州有限公司",9,125,-0.7927031509121062,28220.0,1280,294147.0,0125-0131,23850551.0
